year,month,day,julday,lat,lon,updep,lowdep,depth,gear,mesh,dataset_ID,Cglac1_abunm2,Cglac2_abunm2,Cglac3_abunm2,Cglac4_abunm2,Cglac5_abunm2,Cglac6_abunm2,Cglac6f_abunm2,Cglac6m_abunm2,Chypc1_abunm2,Chypc2_abunm2,Chypc3_abunm2,Chypc4_abunm2,Chypc5_abunm2,Chypc6_abunm2,Chypc6f_abunm2,Chypc6m_abunm2,Cgla_abunm2,Chyp_abunm2,Cglac1_abunm2_corr,Cglac2_abunm2_corr,Cglac3_abunm2_corr,Cglac4_abunm2_corr,Cglac5_abunm2_corr,Cglac6_abunm2_corr,Cglac6f_abunm2_corr,Cglac6m_abunm2_corr,Chypc1_abunm2_corr,Chypc2_abunm2_corr,Chypc3_abunm2_corr,Chypc4_abunm2_corr,Chypc5_abunm2_corr,Chypc6_abunm2_corr,Chypc6f_abunm2_corr,Chypc6m_abunm2_corr,Cgla_abunm2_corr,Chyp_abunm2_corr
2003,12,9,343,70.0442,-126.1948,8,49.5,224.4169922,Multisampler  0.5m2,200,27,0,1297,3166,7388.000001,1423,0,437.0000002,265.0000001,331.9999999,48.00000002,302.0000001,4163,981.0000002,0,1639,227.0000002,13976,7692.000001,0,1297.959646,3166.006299,7388.000002,1423,0,437.0000002,265.0000001,339.2292475,48.01458448,302.0009378,4163,981.0000002,0,1639,227.0000002,13976.96595,7699.24477
2003,12,16,350,70.0455,-126.3013,10.3,49.4,227.4681702,Multisampler  0.5m2,200,27,0,547.4944566,2769.790861,16344.34453,5153.024303,0,1733.057333,958.8759976,0,0,93.7821429,3921.589412,1449.747592,0,1652.112734,390.4068658,27506.58748,7507.638747,0,547.8995459,2769.796373,16344.34453,5153.024303,0,1733.057333,958.8759976,0,0,93.78243409,3921.589412,1449.747592,0,1652.112734,390.4068658,27506.99808,7507.639038
2003,12,22,356,70.0456,-126.3012,10.4,49.5,227.4681702,Multisampler  0.5m2,200,27,59.00689653,630.7466187,3166.177358,7912.940672,2779.202624,0,2050.602275,524.795056,0,0,508.8310437,9852.552011,2090.365392,0,1887.31579,400.0819707,17123.4715,14739.14621,60.68498332,631.213306,3166.183658,7912.940673,2779.202624,0,2050.602275,524.795056,0,0,508.8326236,9852.552011,2090.365392,0,1887.31579,400.0819707,17125.62258,14739.14779
2003,12,28,362,70.0456,-126.3013,9.7,49.9,227.4681702,Multisampler  0.5m2,200,27,395.3571429,1549.025005,4284.278498,13395.97087,2954.323403,0,1020.476836,328.6737994,0,0,745.3622293,4480.958663,1717.025035,0,1711.030079,496.7532089,23928.10556,9151.129214,406.6006354,1550.171124,4284.287022,13395.97088,2954.323403,0,1020.476836,328.6737994,0,0,745.3645437,4480.958663,1717.025035,0,1711.030079,496.7532089,23940.5037,9151.131529
2003,12,30,364,70.0456,-126.3013,9.3,24.4,227.4681702,Multisampler  0.5m2,200,27,0,1978.221429,3698.390428,27936.52814,6770.335143,0,2543.163429,502.8808571,1035,2105.571428,636.7808571,11252.13771,2925.546,0,4746.358571,678.6617143,43429.51943,23380.05629,0,1979.685108,3698.397787,27936.52814,6770.335143,0,2543.163429,502.8808571,1057.536962,2106.211191,636.7828343,11252.13771,2925.546,0,4746.358571,678.6617143,43430.99047,23403.23499
2003,12,31,365,70.0456,-126.3013,10.1,220.9,227.4681702,Multisampler  0.5m2,200,27,0,527.3449579,2226.625742,14438.88527,3124.298263,0,524.3912045,154.1591317,0,1.707142847,228.7896918,4825.864034,1723.782381,0,1998.694566,595.9578152,20995.70456,9374.795629,0,527.7351387,2226.630173,14438.88527,3124.298263,0,524.3912045,154.1591317,0,1.70766155,228.7904022,4825.864034,1723.782381,0,1998.694566,595.9578152,20996.09918,9374.79686
2004,1,3,3,70.0456,-126.3013,10.3,49.4,227.4681702,Multisampler  0.5m2,200,27,0,365.0434781,2639.288424,11549.09683,2411.042997,0,998.1229822,599.2386406,0,0,799.1041452,6607.948697,1905.070146,0,2005.897118,304.9605318,18561.83336,11622.98064,0,365.3135726,2639.293675,11549.09684,2411.042997,0,998.1229822,599.2386406,0,0,799.1066264,6607.948697,1905.070146,0,2005.897118,304.9605318,18562.1087,11622.98312
2004,1,18,18,62.8467,4.1745,0,630,638,WP II-56 cm,180,36,0,0,0,0,8.00000019,,0,0,0,0,0,0,47.99999988,,112.0000001,0,8.00000019,160,0,0,0,0,8.00000019,,0,0,0,0,0,0,47.99999988,,112.0000001,0,8.00000019,160
2004,1,18,18,62.9543,3.9167,0,200,833,WP II-56 cm,180,36,0,0,0,0,0,,8,0,0,0,0,0,0,,0,0,8,0,0,0,0,0,0,,8,0,0,0,0,0,0,,0,0,8,0
2004,1,19,19,63.0717,3.6567,0,960,967,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,127.9999997,640.0000003,55.99999968,280.0000003,,175.9999997,103.9999997,0,1384,0,0,0,0,0,,0,0,0,128.0058823,640.0001809,55.99999968,280.0000003,,175.9999997,103.9999997,0,1384.006063
2004,1,19,19,63.3095,3.1333,0,0,1076,WP II-56 cm,180,36,0,0,24,0,0,0,0,0,0,0,0,1151.999999,648.0000004,0,372.0000001,84.00000065,24,2256.000001,0,0,24.00000413,0,0,0,0,0,0,0,0,1151.999999,648.0000004,0,372.0000001,84.00000065,24.00000413,2256.000001
2004,1,19,19,63.66,2.34,0,1430,1437,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,0,416.0000001,,463.9999993,15.99999973,0,896.0000006,0,0,0,0,0,,0,0,0,0,0,0,416.0000001,,463.9999993,15.99999973,0,895.9999992
2004,1,19,19,63.9033,1.8,0,200,1800,WP II-56 cm,180,36,0,0,0,0,0,,8,0,0,0,0,0,0,,0,0,8,0,0,0,0,0,0,,8,0,0,0,0,0,0,,0,0,8,0
2004,1,19,19,64.1298,1.2633,0,2000,2413,WP II-56 cm,180,36,0,0,2048,512,0,,0,0,0,0,512,2048,1152,,1792,32,2560,5536,0,0,2048.000353,512,0,,0,0,0,0,512.0001445,2048,1152,,1792,32,2560.000353,5536.000145
2004,1,19,19,64.365,0.7333,0,200,2531,WP II-56 cm,180,36,0,0,32,32,0,,0,0,0,0,0,0,0,,0,0,64,0,0,0,32.00000551,32,0,,0,0,0,0,0,0,0,,0,0,64.00000551,0
2004,1,20,20,64.665,0.0047,0,2000,2695,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,3072,1536,1344,,1344,64,0,7360,0,0,0,0,0,,0,0,0,0,3072.000867,1536,1344,,1344,64,0,7360.000867
2004,1,23,23,70.9913,19.8942,0,180,188,WP II-56 cm,180,35,0,0,0,7.99999992,0,,0,0,0,0,0,0,0,,0,0,7.99999992,0,0,0,0,7.99999992,0,,0,0,0,0,0,0,0,,0,0,7.99999992,0
2004,1,24,24,71.995,19.6877,0,300,311,WP II-56 cm,180,35,0,0,0,0,8.0000001,,0,0,0,0,8.0000001,0,0,,8.0000001,0,8.0000001,15.9999999,0,0,0,0,8.0000001,,0,0,0,0,8.000002358,0,0,,8.0000001,0,8.0000001,16.00000246
2004,1,24,24,73.0015,19.455,0,415,420,WP II-56 cm,180,35,0,0,128,191.9999998,63.99999981,,128,0,0,0,63.99999981,128,16.00000006,,23.99999988,0,512.0000001,232.0000002,0,0,128.0000221,191.9999998,63.99999981,,128,0,0,0,64.00001787,128,16.00000006,,23.99999988,0,512.0000217,232.0000178
2004,1,24,24,73.4923,19.3365,0,470,479,WP II-56 cm,180,35,0,0,128.0000002,256,128.0000002,,511.9999999,0,0,0,128.0000002,640.0000002,8.00000019,,55.99999992,0,1024,832,0,0,128.0000223,256,128.0000002,,511.9999999,0,0,0,128.0000363,640.0000002,8.00000019,,55.99999992,0,1024.000022,832.0000366
2004,1,24,24,73.9922,19.1972,0,125,132,WP II-56 cm,180,35,0,0,48,48,32,,64,64,0,0,0,0,0,,0,0,256,0,0,0,48.00000826,48,32,,64,64,0,0,0,0,0,,0,0,256.0000083,0
2004,2,11,42,70.0442,-126.1948,10.3,10.6,224.4169922,Multisampler  0.5m2,200,27,0,59.28388892,484.9260992,4630.902582,1016.143652,0,954.8080242,280.1353478,0,24.32500003,500.7746185,2065.419708,247.3534132,0,1921.037442,43.76931399,7426.199594,4802.679495,0,59.32775288,484.9270641,4630.902583,1016.143652,0,954.8080242,280.1353478,0,24.332391,500.7761734,2065.419708,247.3534132,0,1921.037442,43.76931399,7426.244424,4802.688441
2004,2,25,56,70.0442,-126.1948,11.6,161.9,224.4169922,Multisampler  0.5m2,200,27,0,113.6705358,1317.573214,6603.420535,1020.278572,0,710.25,491.0785715,0,0,132.9642858,2578.392857,1107.15,0,2488.2,134.2928573,10256.27143,6441,0,113.7546402,1317.575836,6603.420536,1020.278572,0,710.25,491.0785715,0,0,132.9646986,2578.392857,1107.15,0,2488.2,134.2928573,10256.35815,6441.000413
2004,2,29,60,49.25833,-66.13967,0,181.5,197,Ring net 0.75m xbow (0.75 m),202,34,,,,,421.3704,,,,,,,842.72265,1685.4453,,421.3704,421.3704,421.3704,3370.90875,,,,,421.3704,,,,,,,842.72265,1685.4453,,421.3704,421.3704,421.3704,3370.90875
2004,2,29,60,49.71683,-66.249,0,325,346,Ring net 0.75m xbow (0.75 m),202,34,,,,524.42,,,524.42,,,,,10488.27,2097.6475,,9963.85,3146.4875,1048.84,25696.255,,,,524.4200001,,,524.42,,,,,10488.27,2097.6475,,9963.85,3146.4875,1048.84,25696.255
2004,3,6,66,71.4983,19.7933,0,225,240,WP II-56 cm,180,35,0,0,0,0,0,,15.99999998,0,0,0,0,15.99999998,0,,15.99999998,0,15.99999998,31.99999995,0,0,0,0,0,,15.99999998,0,0,0,0,15.99999998,0,,15.99999998,0,15.99999998,31.99999995
2004,3,6,66,72.0017,19.67,0,300,314,WP II-56 cm,180,35,0,0,8.0000001,24,8.0000001,,32.0000001,0,0,0,0,24,0,,0,0,72,24,0,0,8.000001477,24,8.0000001,,32.0000001,0,0,0,0,24,0,,0,0,72.00000168,24
2004,3,7,67,72.9983,19.4633,0,400,411,WP II-56 cm,180,35,0,0,80,16,0,,24,0,0,0,0,32,0,,32,0,120,64,0,0,80.00001377,16,0,,24,0,0,0,0,32,0,,32,0,120.0000138,64
2004,3,8,68,73.5,19.325,0,470,479,WP II-56 cm,180,35,0,0,31.99999982,191.9999999,0,,31.99999982,0,0,31.99999982,31.99999982,0,0,,8.00000019,0,256,71.99999983,0,0,32.00000533,191.9999999,0,,31.99999982,0,0,32.00147048,32.00000885,0,0,,8.00000019,0,256.000005,72.00147952
2004,3,8,68,73.9967,19.2267,0,135,139,WP II-56 cm,180,35,0,0,7.999999965,24.00000003,0,,184,0,0,0,0,0,0,,0,0,216,0,0,0,8.000001342,24.00000003,0,,184,0,0,0,0,0,0,,0,0,216.0000014,0
2004,3,10,70,70.0442,-126.1948,12.4,41,224.4169922,Multisampler  0.5m2,200,27,0,16.84210528,931.3738536,2095.227396,565.4268799,0,1554.522932,45.83710528,0,0,339.7452254,1143.496278,121.396955,0,1104.512105,44.63571433,5209.230273,2753.786278,0,16.8545667,931.3757068,2095.227397,565.4268799,0,1554.522932,45.83710528,0,0,339.7462803,1143.496278,121.396955,0,1104.512105,44.63571433,5209.244588,2753.787333
2004,3,13,73,70.0442,-126.1948,10.9,61,224.4169922,Multisampler  0.5m2,200,27,9.55,40.16960784,1763.865678,3763.823385,400.8387438,0,1052.082442,184.8782617,0,0,484.9372937,1264.205856,187.3060624,0,1075.836796,96.79795437,7215.208119,3109.083962,9.821590776,40.1993292,1763.869187,3763.823386,400.8387438,0,1052.082442,184.8782617,0,0,484.9387994,1264.205856,187.3060624,0,1075.836796,96.79795437,7215.512941,3109.085467
2004,3,14,74,49.242,-66.198,0,169,188,Ring net 0.75m xbow (0.75 m),202,34,,,,545.4306,,,1363.5765,,,,,,,,,272.7153,1909.0071,272.7153,,,,545.4306001,,,1363.5765,,,,,,,,,272.7153,1909.0071,272.7153
2004,3,14,74,49.7165,-66.25317,0,330,349,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,20371.758,1810.809,,8148.723,1358.115,0,31689.405,,,,,,,,,,,,20371.758,1810.809,,8148.723,1358.115,0,31689.405
2004,3,14,74,70.0442,-126.1948,9.3,59.2,224.4169922,Multisampler  0.5m2,200,27,53.46,419.8929378,1516.15565,5346.234218,1000.803843,0,882.3896576,126.5568488,0,0,164.3797803,2211.120271,805.5531094,0,3338.138164,429.6322689,9345.493153,6948.823596,54.98033957,420.2036152,1516.158666,5346.234219,1000.803843,0,882.3896576,126.5568488,0,0,164.3802907,2211.120271,805.5531094,0,3338.138164,429.6322689,9347.327189,6948.824105
2004,3,22,82,70.0442,-126.1948,10.6,39.9,224.4169922,Multisampler  0.5m2,200,27,0,81.09220779,2395.097795,4921.277899,644.4744578,0,795.7501323,424.1828728,0,0,402.6127141,1511.849273,345.801158,0,2371.700519,86.39717172,9261.875365,4718.360836,0,81.15220765,2395.102561,4921.2779,644.4744578,0,795.7501323,424.1828728,0,0,402.6139642,1511.849273,345.801158,0,2371.700519,86.39717172,9261.940131,4718.362086
2004,3,25,85,63.074,3.6568,0,960,977,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,31.99999968,79.99999968,,256.0000003,7.99999968,0,376.0000003,0,0,0,0,0,,0,0,0,0,0,31.99999968,79.99999968,,256.0000003,7.99999968,0,375.9999994
2004,3,26,86,63.3088,3.139,0,1080,1086,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,0,56.00000016,,136.0000001,7.99999956,0,199.9999998,0,0,0,0,0,,0,0,0,0,0,0,56.00000016,,136.0000001,7.99999956,0,199.9999998
2004,3,26,86,64.135,1.2645,0,1560,2431,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,1023.999999,2304,544.0000004,,703.9999996,56.00000016,0,4632,0,0,0,0,0,,0,0,0,0,1024.000288,2304,544.0000004,,703.9999996,56.00000016,0,4632.000289
2004,4,10,101,73.9958,19.206,0,129,138,WP II-56 cm,180,35,0,0,96.00000006,104,0,,352.0000001,0,0,24.00000005,0,0,0,,0,0,551.9999999,24.00000005,0,0,96.00001659,104,0,,352.0000001,0,0,24.00110305,0,0,0,,0,0,552.0000166,24.00110305
2004,4,11,102,71.5,19.7895,0,220,233,WP II-56 cm,180,35,56.0000001,47.99999996,16.00000006,0,0,,0,0,7.99999992,280.0000001,23.99999998,0,7.99999992,,0,0,119.9999999,320.0000001,56.39888086,48.00593022,16.00000281,0,0,,0,0,8.042354887,280.0128684,24.00000675,0,7.99999992,,0,0,120.4048139,320.0552299
2004,4,11,102,72.0015,19.6822,0,305,313,WP II-56 cm,180,35,24.00000013,0,7.99999994,0,0,,0,0,32.00000006,87.99999995,7.99999994,7.99999994,24.00000013,,15.99999988,0,32.00000006,175.9999999,24.17094902,0,8.000001317,0,0,,0,0,32.16941994,88.00404427,8.000002198,7.99999994,24.00000013,,15.99999988,0,32.17095034,176.1734664
2004,4,11,102,73.5028,19.3397,0,0,478,WP II-56 cm,180,35,0,0,0,11.99999995,0,0,35.99999995,0,0,0,0,11.99999995,0,0,47.99999979,0,47.9999999,59.99999974,0,0,0,11.99999995,0,0,35.99999995,0,0,0,0,11.99999995,0,0,47.99999979,0,47.9999999,59.99999974
2004,4,12,103,70.4983,19.9958,0,115,121,WP II-56 cm,180,35,0,0,63.99999999,128,0,,0,0,0,63.99999999,512,63.99999999,0,,0,0,192,640,0,0,64.000011,128,0,,0,0,0,64.00294131,512.0001445,63.99999999,0,,0,0,192.000011,640.0030858
2004,4,12,103,71,19.9,0,180,186,WP II-56 cm,180,35,256,128,272,48.00000006,0,,0,0,256,128,136.0000001,0,0,,0,0,704,520,257.8234549,128.015814,272.0000468,48.00000006,0,,0,0,257.3553589,128.0058826,136.0000385,0,0,,0,0,705.8393157,521.36128
2004,4,15,106,70.0442,-126.1948,10,220,224.4169922,Multisampler  0.5m2,200,27,42,0,290,1612,111.9999999,,400.0000001,95.99999997,0,0,106.0000001,752,64.00000005,,1120,0,2552,2042,43.19443064,0,290.000577,1612,111.9999999,,400.0000001,95.99999997,0,0,106.0003292,752,64.00000005,,1120,0,2553.195008,2042.000329
2004,4,26,117,70.0442,-126.1948,10,10,224.4169922,Multisampler  0.5m2,200,27,199.9999999,0,1343,4654,63.99999994,0,123.9999999,39.99999994,0,0,459.9999999,1638,224,0,1124,0,6425.000001,3446,205.6877649,0,1343.002672,4654.000001,63.99999994,0,123.9999999,39.99999994,0,0,460.0014281,1638,224,0,1124,0,6430.690437,3446.001428
2004,5,3,124,62.4857,4.941,0,190,199,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,0,7.99999997,,0,0,0,7.99999997,0,0,0,0,0,,0,0,0,0,0,0,7.99999997,,0,0,0,7.99999997
2004,5,3,124,62.602,4.6747,0,180,187,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,511.9999999,48.00000006,,7.99999992,0,0,568.0000001,0,0,0,0,0,,0,0,0,0,0,511.9999999,48.00000006,,7.99999992,0,0,567.9999999
2004,5,3,124,62.8378,4.1853,0,580,591,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,127.9999999,79.99999972,,64.00000024,0,0,271.9999999,0,0,0,0,0,,0,0,0,0,0,127.9999999,79.99999972,,64.00000024,0,0,271.9999999
2004,5,3,124,63.0732,3.6588,0,0,971,WP II-56 cm,180,36,0,0,0,0,0,0,0,0,192,383.9999999,575.9999996,36.00000015,624.0000004,0,407.9999993,0,0,2220.000001,0,0,0,0,0,0,0,0,193.0165192,384.0176478,576.0001621,36.00000015,624.0000004,0,407.9999993,0,0,2221.034329
2004,5,3,124,63.183,3.3885,0,200,1002,WP II-56 cm,180,36,0,0,0,0,0,,0,0,256,256,0,56,88,,0,0,0,656,0,0,0,0,0,,0,0,257.355359,256.0117653,0,56,88,,0,0,0,657.3671243
2004,5,4,125,63.3088,3.1318,0,200,1075,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,256,512,80,40,,8,0,0,896,0,0,0,0,0,,0,0,0,256.0117653,512.0001445,80,40,,8,0,0,896.0119098
2004,5,4,125,63.429,2.8778,0,200,1190,WP II-56 cm,180,36,0,0,0,0,0,,0,0,256,256,256,256,32,,0,0,0,1056,0,0,0,0,0,,0,0,257.355359,256.0117653,256.0000723,256,32,,0,0,0,1057.367197
2004,5,4,125,63.6538,2.3335,0,0,1431,WP II-56 cm,180,36,0,0,0,0,0,0,0,0,0,96,96,455.9999994,624.0000003,0,408.0000009,0,0,1680.000001,0,0,0,0,0,0,0,0,0,96.00441199,96.00002709,455.9999994,624.0000003,0,408.0000009,0,0,1680.00444
2004,5,4,125,63.9002,1.805,0,200,1795,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,128,576,64,,0,0,0,768,0,0,0,0,0,,0,0,0,0,128.0000361,576,64,,0,0,0,768.0000361
2004,5,4,125,64.1358,1.264,0,200,2406,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,192,2432,1792,,128,0,0,4544,0,0,0,0,0,,0,0,0,0,192.0000542,2432,1792,,128,0,0,4544.000054
2004,5,4,125,64.3718,0.7392,0,200,2520,WP II-56 cm,180,36,0,0,0,0,0,,0,0,0,0,0,192,256,,64,0,0,512,0,0,0,0,0,,0,0,0,0,0,192,256,,64,0,0,512
2004,5,6,127,48.67015,-68.57542,0,0,342,Ring net 1.0m (1.0 m),158,34,0,63.66,63.66,534.087,820.572,0,820.572,0,0,159.15,696.15075,829.39875,8209.79025,0,7601.41275,76.246,2366.211,17689.8465,0,63.66065062,63.66000036,534.087,820.572,0,820.572,0,0,159.1505272,696.150757,829.39875,8209.79025,0,7601.41275,76.246,2302.551651,17572.14903
2004,5,12,133,48.65222,-68.57153,0,320,342,Ring net 1.0m (1.0 m),158,34,0,0,0,0,101.86,0,169.756,0,0,0,169.76,373.494,4244.132,0,6417.116,33.946,271.616,11238.448,0,0,0,0,101.86,0,169.756,0,0,0,169.7600017,373.494,4244.132,0,6417.116,33.946,271.616,11238.448
2004,5,18,139,70.0442,-126.1948,10,220,224.4169922,Multisampler  0.5m2,200,27,0,0,1012,976.0000001,64.00000005,,928,0,0,0,31.99999992,95.99999997,367.9999999,,320,0,2980,816.0000001,0,0,1012.002014,976.0000002,64.00000005,,928,0,0,0,32.00009928,95.99999997,367.9999999,,320,0,2980.002014,816.0000992
2004,5,20,141,48.6695,-68.56917,100,320,342,Ring net 1.0m o/c (1.0 m),158,34,,,,,,,,,,,38.236,114.708,764.698,,1223.53,38.236,0,2179.408,,,,,,,,,,,38.23600038,114.708,764.698,,1223.53,38.236,0,2179.408
2004,5,20,141,48.67483,-68.57268,0,100,342,Ring net 1.0m (1.0 m),158,34,,,44.52,,133.56,,133.56,,,,,445.19,1157.49,,623.26,,311.64,2225.94,,,44.52000025,,133.56,,133.56,,,,,445.19,1157.49,,623.26,,311.6400003,2225.94
2004,5,24,145,72.00633333,-159.6841667,0,42,42.5851326,MultiNet,150,19,103.6638656,0,0,0,0,0,144.4033614,0,0,0,0,0,0,0,0,0,248.0672269,0,103.7101856,0,0,0,0,0,144.4033614,0,0,0,0,0,0,0,0,0,248.113547,0
2004,5,24,145,72.007147,-159.624323,0,33.47,43,Ring net,150,20,726.4557065,0,25.71523529,6.42881719,244.2948524,,0,0,0,0,0,0,0,,0,0,1002.894611,0,726.7803084,0,25.71523532,6.42881719,244.2948524,,0,0,0,0,0,0,0,,0,0,1003.219213,0
2004,5,26,147,72.079833,-159.454333,0,34.5,47,Ring net,150,20,2824.605321,0,0,0,0,,380.62056,0,80.1306315,0,0,0,0,,0,0,3205.225881,80.1306315,2825.867438,0,0,0,0,,380.62056,0,80.15571174,0,0,0,0,,0,0,3206.487998,80.15571174
2004,5,27,148,48.67702,-68.56842,100,320,342,Ring net 1.0m o/c (1.0 m),158,34,,,,,16.984,,16.984,,,,118.844,50.93,254.65,,271.634,16.984,33.968,713.042,,,,,16.984,,16.984,,,,118.8440012,50.93,254.65,,271.634,16.984,33.968,713.0420012
2004,5,27,148,48.68138,-68.5652,0,100,342,Ring net 1.0m (1.0 m),158,34,,,,25.46,203.72,,76.39,,,,280.11,891.27,1120.45,,1069.52,,305.57,3361.35,,,,25.46,203.72,,76.39,,,,280.1100028,891.27,1120.45,,1069.52,,305.57,3361.350003
2004,5,29,150,70.0442,-126.1948,10,10,224.4169922,Multisampler  0.5m2,200,27,574.9999999,20,408.9999999,1701,197,0,112.0000001,35.99999994,0,0,41.99999994,131.0000001,175.0000001,0,363.9999999,2,3050,714.0000001,591.3523241,20.01479793,409.0008137,1701,197,0,112.0000001,35.99999994,0,0,42.00013035,131.0000001,175.0000001,0,363.9999999,2,3066.367936,714.0001305
2004,5,30,151,72.65383333,-158.7163333,99,132,148.2021484,MultiNet,150,19,,,,,,,4.714285719,,,,,,,,,,4.714285719,0,,,,,,,4.714285719,,,,,,,,,,4.714285719,0
2004,5,30,151,72.65383333,-158.7162833,0,99,148.2021484,MultiNet,150,19,436.3636364,0,48.4848485,57.98787881,57.98787881,0,552.3393941,0,339.3939394,0,0,0,0,0,0,0,1153.163636,339.3939394,436.5586165,0,48.48484856,57.98787881,57.98787881,0,552.3393941,0,339.5001669,0,0,0,0,0,0,0,1153.358617,339.5001669
2004,5,30,151,72.6775,-158.7775,0,102.5,160,Ring net,150,20,1652.392968,21.7419925,65.22608,130.4520575,0,,1195.810715,21.7419925,65.22608,0,0,43.483985,43.483985,,152.19405,0,3087.365805,304.3881,1653.131306,21.7420674,65.22608008,130.4520575,0,,1195.810715,21.7419925,65.24649523,0,0,43.483985,43.483985,,152.19405,0,3088.104218,304.4085152
2004,6,3,155,72.8635,-158.2385,0,850,963.6184082,MultiNet,150,19,29.0909091,29.0909091,58.1818182,308.917749,107.4325675,0,229.95671,13.8528139,0,20.7792208,21.7502124,112.5594033,479.818437,0,257.3277814,0,776.5234768,892.2350546,29.10390778,29.09100931,58.18181827,308.917749,107.4325675,0,229.95671,13.8528139,0,20.77924265,21.75021245,112.5594033,479.818437,0,257.3277814,0,776.5365758,892.2350767
2004,6,3,155,72.8725,-158.247167,0,105,550,Ring net,150,20,111.3924,0,30.379755,283.54431,20.253135,,334.1772,0,60.75951,40.506375,0,40.506375,131.645535,,162.02529,0,779.7468,435.443085,111.4421734,0,30.37975504,283.54431,20.253135,,334.1772,0,60.77852723,40.50641759,0,40.506375,131.645535,,162.02529,0,779.7965735,435.4621448
2004,6,4,156,73.140845,-157.784,0,100,2443,Ring net,150,20,127.085,0,84.7233,995.4991,169.4467,,444.7975,42.3617,0,0,0,296.5316,783.6908,,148.2658,0,1863.9133,1228.4882,127.1417853,0,84.72330011,995.4991,169.4467,,444.7975,42.3617,0,0,0,296.5316,783.6908,,148.2658,0,1863.970085,1228.4882
2004,6,4,156,73.14483333,-157.7895,0,1500,2411.171143,MultiNet,150,19,70.3296703,0,174.5217745,518.956748,253.7010162,0,175.1729752,0,0,0,82.1394868,170.0394374,279.6851344,0,311.9562771,0,1192.682184,843.8203361,70.36109568,0,174.5217747,518.956748,253.7010162,0,175.1729752,0,0,0,82.13948699,170.0394374,279.6851344,0,311.9562771,0,1192.71361,843.8203359
2004,6,8,160,48.57603,-68.48465,0,27,35,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,,,,15.6708,,0,15.6708,,,,,,,,,,,,,,,15.6708,,0,15.6708
2004,6,8,160,48.6236,-68.54407,0,191.5,212,Ring net 0.75m xbow (0.75 m),202,34,,,,,1485.06335,,990.055,,,,247.51375,495.0275,9157.93215,,6187.7863,,2475.11835,16088.2597,,,,,1485.06335,,990.055,,,,247.5147016,495.0275,9157.93215,,6187.7863,,2475.11835,16088.26065
2004,6,8,160,48.66775,-68.58248,0,311.5,330,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,261.44195,1699.2948,2483.5895,,915.0001,,0,5359.32635,,,,,,,,,,,261.4429552,1699.2948,2483.5895,,915.0001,,0,5359.327355
2004,6,8,160,48.70853,-68.63067,0,320.9,342,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,113.18143,113.18143,679.05649,679.05649,,905.41935,,0,2489.89519,,,,,,,,,,113.2221229,113.1818651,679.05649,679.05649,,905.41935,,0,2489.936318
2004,6,8,160,48.749,-68.67922,0,336.7,347,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,679.05656,905.41997,2263.53309,,1131.74971,,0,4979.75933,,,,,,,,,,,679.0591708,905.41997,2263.53309,,1131.74971,,0,4979.761941
2004,6,8,160,48.78907,-68.70705,0,137.3,148,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,,,521.58897,956.25331,,695.45196,,0,2173.29424,,,,,,,,,,,,521.58897,956.25331,,695.45196,,0,2173.29424
2004,6,8,160,48.8266,-68.73807,0,103.1,127,Ring net 0.75m xbow (0.75 m),202,34,,,,,315.36228,,,,,,315.36228,756.86741,946.08684,,756.86741,,315.36228,2775.18394,,,,,315.36228,,,,,,315.3634925,756.86741,946.08684,,756.86741,,315.36228,2775.185152
2004,6,8,160,49.24283,-66.19317,0,162.7,180,Ring net 0.75m xbow (0.75 m),202,34,,,,,,,,,,462.75134,1388.27029,925.51895,617.00721,,925.51895,,0,4319.06674,,,,,,,,,,462.9177163,1388.275627,925.51895,617.00721,,925.51895,,0,4319.238454
2004,6,8,160,71.438487,-154.304252,0,24.5,35,Ring net,150,20,55.8838875,27.9419315,0,2.5401845,5.0803445,,142.2498665,7.620529,0,2.5401845,2.5401845,0,0,,27.9419315,0,241.3167435,33.0223005,55.90885807,27.94202775,0,2.5401845,5.0803445,,142.2498665,7.620529,0,2.540187171,2.540184506,0,0,,27.9419315,0,241.3418103,33.02230318
